Dates,SX5E Index,DAX Index,UKX Index,SMI Index,SPX Index,CCMP Index,NDX Index,NKY Index,HSI Index,MXEF Index,MXWO Index,MXWD Index,USDR1T Curncy,EUDR1T Curncy,SFDR1T Curncy,BPDR1T Curncy,JYDR1T Curncy,SPI Index,NDUEAWXZ Index,VICASCI SW Equity,VICAAI1 SW Equity,STXAAIGV Index,CSRPAIS Index,SX5T Index,TUKXG Index,SMIC Index,SPXT Index,NDUEEGF Index,NDDUWI Index
1988-11-19,825.01,1277.55,1823.4,1428.2,266.47,367.58,166.53,29180.2,2581.16,135.92,481.57,118.12,,,,,,910.43,,,,,,760.87,522.47,,275.42,,798.132
1988-11-20,825.01,1277.55,1823.4,1428.2,266.47,367.58,166.53,29180.2,2581.16,135.92,481.57,118.12,,,,,,910.43,,,,,,760.87,522.47,,275.42,,798.132
1988-11-21,822.15,1284.16,1811.1,1382.0,266.22,365.07,163.81,29284.26,2581.87,134.4,484.29,118.79,,,,,,886.46,,,,,,758.23,519.04,,275.19,,798.132
1988-11-22,822.15,1277.4,1821.2,1383.3,267.21,365.36,164.35,29430.12,2598.79,133.6,486.99,119.43,,,,,,891.4,,,,,,758.23,521.98,,276.21,,798.132
1988-11-23,828.6,1280.87,1837.1,1404.5,269.0,367.76,167.19,29430.12,2633.65,133.14,489.85,120.11,,,,,,900.53,,,,,,764.18,526.43,,278.09,,798.132
1988-11-24,829.94,1279.23,1833.0,1432.6,269.0,367.76,167.19,29340.03,2666.02,133.96,491.09,120.41,,,,,,914.63,,,,,,765.41,525.26,,278.09,,798.132
1988-11-25,827.28,1275.41,1794.7,1437.0,267.23,366.38,165.72,29406.65,2656.08,133.1,488.84,119.85,,,,,,919.88,,,,,,762.96,514.31,,276.36,,798.132
1988-11-26,827.28,1275.41,1794.7,1437.0,267.23,366.38,165.72,29406.65,2656.08,133.1,488.84,119.85,,,,,,919.88,,,,,,762.96,514.31,,276.36,,798.132
1988-11-27,827.28,1275.41,1794.7,1437.0,267.23,366.38,165.72,29406.65,2656.08,133.1,488.84,119.85,,,,,,919.88,,,,,,762.96,514.31,,276.36,,798.132
1988-11-28,822.2,1259.13,1781.5,1424.2,268.64,366.09,166.0,28983.32,2625.08,130.94,482.94,118.4,,,,,,912.99,,,,,,758.27,511.4,,277.89,,798.132
1988-11-29,823.08,1262.55,1786.8,1428.8,270.91,368.15,167.17,29318.3,2632.68,131.08,487.84,119.6,,,,,,917.51,,,,,,759.09,512.96,,280.29,,798.132
1988-11-30,828.32,1275.99,1792.4,1428.0,273.7,371.45,169.19,29578.9,2659.3,131.76,490.8,120.31,,,,,,921.74,,,,,,763.92,514.58,,283.18,,825.706
1988-12-01,828.11,1277.98,1778.7,1420.5,272.49,373.87,171.33,29541.46,2668.03,131.05,490.85,120.3,,,,,,920.43,,,,,,763.73,510.59,,281.95,,825.706
1988-12-02,825.56,1275.78,1765.0,1417.4,271.81,373.91,171.62,29532.25,2667.26,130.31,488.49,119.73,,,,,,920.33,,,,,,761.37,506.71,,281.31,,825.706
1988-12-03,825.56,1275.78,1765.0,1417.4,271.81,373.91,171.62,29532.25,2667.26,130.31,488.49,119.73,,,,,,920.33,,,,,,761.37,506.71,,281.31,,825.706
1988-12-04,825.56,1275.78,1765.0,1417.4,271.81,373.91,171.62,29532.25,2667.26,130.31,488.49,119.73,,,,,,920.33,,,,,,761.37,506.71,,281.31,,825.706
1988-12-05,823.66,1282.23,1761.6,1411.0,274.93,375.41,172.85,29614.68,2671.21,128.77,492.19,120.61,,,,,,916.51,,,,,,759.62,505.72,,284.6,,825.706
1988-12-06,827.01,1287.94,1767.5,1421.0,277.59,377.0,174.015,29669.38,2676.59,127.66,493.81,120.99,,,,,,922.56,,,,,,762.71,507.39,,287.39,,825.706
1988-12-07,834.37,1299.57,1771.7,1422.3,278.13,376.36,172.84,30050.82,2690.28,127.47,493.0,120.8,,,,,,926.11,,,,,,769.5,508.67,,287.96,,825.706
1988-12-08,833.25,1296.53,1757.9,1422.9,276.57,375.22,171.885,29758.9,2680.2,128.37,491.72,120.48,,,,,,926.89,,,,,,768.47,504.63,,286.35,,825.706
1988-12-09,843.45,1301.43,1750.5,1422.8,277.03,375.2,171.795,29793.42,2671.36,128.83,492.45,120.65,,,,,,928.76,,,,,,777.88,502.45,,286.93,,825.706
1988-12-10,843.45,1301.43,1750.5,1422.8,277.03,375.2,171.795,29793.42,2671.36,128.83,492.45,120.65,,,,,,928.76,,,,,,777.88,502.45,,286.93,,825.706
1988-12-11,843.45,1301.43,1750.5,1422.8,277.03,375.2,171.795,29793.42,2671.36,128.83,492.45,120.65,,,,,,928.76,,,,,,777.88,502.45,,286.93,,825.706
1988-12-12,836.02,1292.69,1747.8,1426.1,276.52,374.2,171.11,29672.29,2665.94,128.94,489.93,120.04,,,,,,931.88,,,,,,771.23,503.42,,286.43,,825.706
1988-12-13,835.75,1290.63,1752.6,1416.8,276.31,372.98,170.26,29597.81,2651.92,128.86,488.15,119.62,,,,,,923.57,,,,,,770.98,504.7,,286.24,,825.706
1988-12-14,832.87,1286.61,1756.4,1406.6,275.31,372.77,170.87,29754.73,2642.08,128.54,489.92,120.04,,,,,,923.8,,,,,,768.33,505.65,,285.22,,825.706
1988-12-15,832.27,1285.33,1763.1,1393.4,274.28,373.01,171.62,29705.75,2627.22,127.96,487.75,119.51,,,,,,916.25,,,,,,767.98,507.78,,284.16,,825.706
1988-12-16,839.18,1296.31,1773.7,1395.5,276.29,375.8,174.015,29536.71,2629.16,127.94,485.2,118.9,,,,,,915.9,,,,,,774.36,510.85,,286.26,,825.706
1988-12-17,839.18,1296.31,1773.7,1395.5,276.29,375.8,174.015,29536.71,2629.16,127.94,485.2,118.9,,,,,,915.9,,,,,,774.36,510.85,,286.26,,825.706
1988-12-18,839.18,1296.31,1773.7,1395.5,276.29,375.8,174.015,29536.71,2629.16,127.94,485.2,118.9,,,,,,915.9,,,,,,774.36,510.85,,286.26,,825.706
1988-12-19,846.69,1315.98,1770.5,1392.4,278.91,376.39,175.39,29470.08,2611.84,128.02,486.5,119.23,,,,,,915.42,,,,,,781.28,509.88,,288.98,,825.706
1988-12-20,854.39,1333.04,1777.4,1403.9,277.47,376.05,175.075,29567.94,2607.97,129.75,484.73,118.81,,,,,,920.41,,,,,,788.4,511.8,,287.5,,825.706
1988-12-21,853.69,1321.01,1772.6,1403.8,277.38,375.6,174.66,29698.19,2633.09,130.89,487.45,119.48,,,,,,921.46,,,,,,787.75,510.43,,287.41,,825.706
1988-12-22,843.38,1324.15,1768.7,1403.1,276.87,376.5,174.76,29774.61,2642.73,132.13,488.26,119.69,,,,,,923.76,,,,,,778.24,509.37,,286.89,,825.706
1988-12-23,856.46,1328.46,1774.0,1406.4,277.87,377.34,175.61,29686.26,2656.59,132.8,488.85,119.83,,,,,,927.02,,,,,,790.3,510.71,,288.17,,825.706
1988-12-24,856.46,1328.46,1774.0,1406.4,277.87,377.34,175.61,29686.26,2656.59,132.8,488.85,119.83,,,,,,927.02,,,,,,790.3,510.71,,288.17,,825.706
1988-12-25,856.46,1328.46,1774.0,1406.4,277.87,377.34,175.61,29686.26,2656.59,132.8,488.85,119.83,,,,,,927.02,,,,,,790.3,510.71,,288.17,,825.706
1988-12-26,856.06,1328.46,1774.0,1406.4,277.87,377.34,175.61,29868.01,2656.59,136.13,492.09,120.66,,,,,,927.02,,,,,,789.93,510.71,,288.17,,825.706
1988-12-27,861.08,1340.41,1774.0,1413.5,276.83,376.64,175.22,30050.93,2656.59,134.37,492.77,120.8,,,,,,931.07,,,,,,794.57,510.71,,287.1,,825.706
1988-12-28,859.15,1333.74,1787.7,1425.3,277.08,376.76,175.13,30159.0,2696.44,134.4,491.6,120.51,,,,,,937.61,,,,,,792.79,516.0,,287.37,,825.706
1988-12-29,861.22,1327.87,1803.4,1435.4,279.4,379.05,176.68,30159.0,2692.4,134.99,493.58,121.0,,,,,,942.5,,,,,,794.7,520.56,,289.81,,825.706
1988-12-30,861.36,1327.87,1793.1,1435.4,277.72,381.38,177.41,30159.0,2687.44,134.87,494.43,121.2,,,,,,942.5,,,,,,794.82,517.67,,288.12,,832.956
1988-12-31,861.36,1327.87,1793.1,1435.4,277.72,381.38,177.41,30159.0,2687.44,134.87,494.43,121.2,,,,,,942.5,,,,,,794.82,517.67,,288.12,,832.956
1989-01-01,861.36,1327.87,1793.1,1435.4,277.72,381.38,177.41,30159.0,2687.44,134.87,494.43,121.2,,,,,,942.5,,,,,,794.82,517.67,,288.12,,832.956
1989-01-02,866.04,1335.01,1793.1,1435.4,277.72,381.38,177.41,30159.0,2687.44,134.36,495.11,121.39,,,,,,942.5,,,,,,799.14,517.75,,288.12,,832.956
1989-01-03,872.11,1359.33,1782.8,1466.2,275.31,378.56,174.625,30159.0,2706.69,133.46,497.22,121.88,,,,,,954.7,,,,,,804.75,514.62,,285.65,,832.956
1989-01-04,876.29,1365.08,1793.1,1471.2,279.43,381.72,177.56,30243.66,2736.83,134.4,497.1,121.87,,,,,,954.5,,,,,,808.6,517.58,,289.99,,832.956
1989-01-05,883.29,1371.1,1799.5,1488.1,280.01,383.79,177.485,30183.79,2758.54,135.22,496.54,121.73,,,,,,962.2,,,,,,815.06,519.53,,290.61,,832.956
1989-01-06,884.13,1359.98,1811.3,1487.3,280.67,384.74,177.52,30209.54,2766.65,135.88,494.58,121.28,,,,,,962.4,,,,,,815.84,522.97,,291.29,,832.956
1989-01-07,884.13,1359.98,1811.3,1487.3,280.67,384.74,177.52,30209.54,2766.65,135.88,494.58,121.28,,,,,,962.4,,,,,,815.84,522.97,,291.29,,832.956
1989-01-08,884.13,1359.98,1811.3,1487.3,280.67,384.74,177.52,30209.54,2766.65,135.88,494.58,121.28,,,,,,962.4,,,,,,815.84,522.97,,291.29,,832.956
1989-01-09,886.05,1366.55,1831.5,1493.5,280.98,385.28,177.65,30678.39,2792.27,136.59,498.27,122.18,,,,,,967.1,,,,,,817.61,528.75,,291.65,,832.956
1989-01-10,881.16,1345.91,1835.9,1490.8,280.38,384.59,177.065,31006.51,2832.38,137.4,501.92,123.07,,,,,,963.7,,,,,,813.1,530.07,,291.03,,832.956
1989-01-11,881.55,1353.42,1834.1,1488.6,282.01,385.31,177.595,31143.45,2872.52,138.05,504.41,123.68,,,,,,964.6,,,,,,813.45,529.53,,292.73,,832.956
1989-01-12,884.53,1358.74,1850.9,1499.9,283.17,387.01,179.0,31143.45,2879.33,139.54,505.94,124.07,,,,,,970.9,,,,,,816.21,534.31,,293.93,,832.956
1989-01-13,885.25,1353.25,1862.1,1505.1,283.87,387.09,179.1,31298.38,2843.98,138.79,506.62,124.22,,,,,,975.5,,,,,,816.87,537.58,,294.72,,832.956
1989-01-14,885.25,1353.25,1862.1,1505.1,283.87,387.09,179.1,31298.38,2843.98,138.79,506.62,124.22,,,,,,975.5,,,,,,816.87,537.58,,294.72,,832.956
1989-01-15,885.25,1353.25,1862.1,1505.1,283.87,387.09,179.1,31298.38,2843.98,138.79,506.62,124.22,,,,,,975.5,,,,,,816.87,537.58,,294.72,,832.956
1989-01-16,885.24,1344.11,1871.8,1505.3,284.14,387.36,179.2,31298.38,2856.67,139.12,502.99,123.35,,,,,,975.8,,,,,,816.86,540.56,,295.0,,832.956
1989-01-17,881.7,1316.66,1867.6,1486.5,283.55,386.05,177.09,31227.52,2896.65,139.45,502.26,123.17,,,,,,964.6,,,,,,813.6,539.36,,294.39,,832.956
1989-01-18,880.4,1323.68,1892.1,1485.7,286.53,388.88,178.645,31354.55,2913.05,132.21,505.11,123.82,,,,,,963.9,,,,,,812.4,546.42,,297.48,,832.956
1989-01-19,888.68,1335.15,1910.8,1481.1,286.9,391.08,180.57,31311.4,2909.66,131.0,500.72,122.73,,,,,,962.8,,,,,,820.03,551.83,,297.87,,832.956
1989-01-20,885.46,1323.14,1917.5,1476.5,286.63,391.66,180.32,31170.38,2897.91,132.09,502.31,123.11,,,,,,961.3,,,,,,817.07,553.77,,297.6,,832.956
1989-01-21,885.46,1323.14,1917.5,1476.5,286.63,391.66,180.32,31170.38,2897.91,132.09,502.31,123.11,,,,,,961.3,,,,,,817.07,553.77,,297.6,,832.956
1989-01-22,885.46,1323.14,1917.5,1476.5,286.63,391.66,180.32,31170.38,2897.91,132.09,502.31,123.11,,,,,,961.3,,,,,,817.07,553.77,,297.6,,832.956
1989-01-23,880.02,1318.21,1924.7,1482.0,284.5,389.99,178.205,31332.88,2897.53,132.2,502.18,123.08,,,,,,962.6,,,,,,812.05,555.85,,295.44,,832.956
1989-01-24,885.82,1334.18,1941.0,1488.7,288.49,391.99,180.175,31557.68,2901.03,131.47,509.56,124.87,,,,,,964.7,,,,,,817.45,560.55,,299.64,,832.956
1989-01-25,892.57,1341.03,1938.9,1502.3,289.14,394.03,181.56,31567.79,2900.74,131.01,509.29,124.79,,,,,,973.8,,,,,,823.68,559.94,,300.35,,832.956
1989-01-26,887.82,1329.73,1959.8,1500.7,291.69,397.09,183.995,31511.81,2910.57,131.38,510.83,125.17,,,,,,973.2,,,,,,819.3,565.97,,303.02,,832.956
1989-01-27,891.09,1343.58,2005.9,1499.8,293.82,397.96,183.545,31646.13,2956.95,132.22,511.95,125.47,,,,,,972.6,,,,,,822.32,579.29,,305.24,,832.956
1989-01-28,891.09,1343.58,2005.9,1499.8,293.82,397.96,183.545,31646.13,2956.95,132.22,511.95,125.47,,,,,,972.6,,,,,,822.32,579.29,,305.24,,832.956
1989-01-29,891.09,1343.58,2005.9,1499.8,293.82,397.96,183.545,31646.13,2956.95,132.22,511.95,125.47,,,,,,972.6,,,,,,822.32,579.29,,305.24,,832.956
1989-01-30,887.65,1328.37,2042.9,1498.3,294.99,399.22,184.785,31567.5,3036.45,132.29,511.23,125.29,,,,,,971.0,,,,,,819.14,590.25,,306.51,,832.956
1989-01-31,880.79,1312.73,2052.1,1490.5,297.47,401.3,186.47,31581.3,3072.86,132.66,511.51,125.37,,,,,,964.4,,,,,,813.25,592.89,,309.21,,862.88
1989-02-01,875.47,1300.52,2039.8,1482.3,297.09,403.23,188.37,31360.68,3060.91,133.58,508.9,124.73,,,,,,961.2,,,,,,808.4,589.35,,308.85,,862.88
1989-02-02,878.08,1319.56,2043.5,1474.1,296.84,405.16,189.865,31498.3,3059.54,135.05,509.69,124.94,,,,,,957.5,,,,,,810.81,590.41,,308.76,,862.88
1989-02-03,884.09,1326.36,2069.9,1479.6,296.97,406.35,189.975,31685.78,3105.96,137.13,511.5,125.4,,,,,,959.2,,,,,,816.36,598.06,,308.91,,862.88
1989-02-04,884.09,1326.36,2069.9,1479.6,296.97,406.35,189.975,31685.78,3105.96,137.13,511.5,125.4,,,,,,959.2,,,,,,816.36,598.06,,308.91,,862.88
1989-02-05,884.09,1326.36,2069.9,1479.6,296.97,406.35,189.975,31685.78,3105.96,137.13,511.5,125.4,,,,,,959.2,,,,,,816.36,598.06,,308.91,,862.88
1989-02-06,885.49,1345.04,2044.3,1484.9,296.04,406.0,189.465,31828.75,3105.96,137.04,510.8,125.24,,,,,,961.6,,,,,,817.65,590.67,,308.16,,862.88
1989-02-07,883.82,1344.94,2072.8,1483.9,299.63,409.19,192.055,31880.65,3105.96,136.91,514.48,126.14,,,,,,962.2,,,,,,816.11,598.89,,311.93,,862.88
1989-02-08,891.81,1359.88,2096.2,1493.2,298.65,407.97,190.05,32065.12,3105.96,137.03,516.59,126.64,,,,,,970.2,,,,,,823.49,605.63,,310.92,,862.88
1989-02-09,889.28,1347.42,2079.1,1489.9,296.06,406.39,188.69,32078.43,3209.96,137.09,516.57,126.62,,,,,,971.6,,,,,,821.16,600.71,,308.3,,862.88
1989-02-10,888.1,1353.22,2056.1,1489.7,292.02,402.37,185.705,32131.99,3184.16,138.3,514.13,126.01,,,,,,974.3,,,,,,820.07,594.15,,304.19,,862.88
1989-02-11,888.1,1353.22,2056.1,1489.7,292.02,402.37,185.705,32131.99,3184.16,138.3,514.13,126.01,,,,,,974.3,,,,,,820.07,594.15,,304.19,,862.88
1989-02-12,888.1,1353.22,2056.1,1489.7,292.02,402.37,185.705,32131.99,3184.16,138.3,514.13,126.01,,,,,,974.3,,,,,,820.07,594.15,,304.19,,862.88
1989-02-13,876.81,1333.77,2032.7,1481.2,292.54,401.27,185.405,31985.32,3153.73,137.21,511.11,125.28,,,,,,971.0,,,,,,809.64,587.85,,304.88,,862.88
1989-02-14,878.7,1331.47,2049.1,1478.4,291.81,402.02,185.63,31982.89,3099.97,137.15,513.78,125.92,,,,,,973.9,,,,,,811.38,592.42,,304.2,,862.88
1989-02-15,870.83,1317.32,2047.5,1481.3,294.24,404.17,187.415,32149.48,3100.87,138.24,518.87,127.16,,,,,,976.6,,,,,,804.12,592.06,,306.76,,862.88
1989-02-16,872.89,1317.91,2033.8,1490.5,294.81,405.7,187.825,32083.58,3081.14,138.76,517.52,126.84,,,,,,978.8,,,,,,806.02,588.1,,307.36,,862.88
1989-02-17,869.54,1315.09,2042.9,1489.4,296.76,407.19,188.51,32173.39,3106.25,139.23,519.01,127.2,,,,,,977.1,,,,,,802.93,590.71,,309.49,,862.88
1989-02-18,869.54,1315.09,2042.9,1489.4,296.76,407.19,188.51,32173.39,3106.25,139.23,519.01,127.2,,,,,,977.1,,,,,,802.93,590.71,,309.49,,862.88
1989-02-19,869.54,1315.09,2042.9,1489.4,296.76,407.19,188.51,32173.39,3106.25,139.23,519.01,127.2,,,,,,977.1,,,,,,802.93,590.71,,309.49,,862.88
1989-02-20,876.73,1319.91,2065.8,1490.9,296.76,407.19,188.51,32177.08,3159.84,139.3,518.34,127.04,,,,,,980.3,,,,,,809.57,597.34,,309.49,,862.88
1989-02-21,874.7,1307.52,2061.0,1490.2,295.98,406.38,188.17,31980.08,3150.64,140.53,514.02,125.99,,,,,,979.7,,,,,,807.7,595.94,,308.69,,862.88
1989-02-22,867.41,1292.17,2033.7,1487.7,290.91,402.49,185.76,32311.93,3161.56,142.16,513.71,125.91,,,,,,980.9,,,,,,800.96,588.06,,303.42,,862.88
1989-02-23,856.7,1271.7,2016.6,1467.2,292.05,403.07,186.47,32452.49,3125.2,142.45,516.09,126.5,,,,,,969.7,,,,,,791.07,583.13,,304.69,,862.88
1989-02-24,864.05,1288.04,2019.6,1468.1,287.13,399.96,184.59,32452.49,3114.23,143.3,512.77,125.7,,,,,,970.0,,,,,,798.22,583.96,,299.56,,862.88
1989-02-25,864.05,1288.04,2019.6,1468.1,287.13,399.96,184.59,32452.49,3114.23,143.3,512.77,125.7,,,,,,970.0,,,,,,798.22,583.96,,299.56,,862.88
1989-02-26,864.05,1288.04,2019.6,1468.1,287.13,399.96,184.59,32452.49,3114.23,143.3,512.77,125.7,,,,,,970.0,,,,,,798.22,583.96,,299.56,,862.88
1989-02-27,845.09,1276.8,1996.7,1433.6,287.82,398.94,183.815,32285.77,3064.18,142.92,508.74,124.72,,,,,,949.0,,,,,,780.7,580.1,,300.38,,862.88
1989-02-28,852.86,1288.66,2002.4,1450.1,288.86,399.71,183.79,31985.6,3012.68,142.52,507.48,124.41,,,,,,955.6,,,,,,787.88,581.75,,301.51,,857.2360000000001
1989-03-01,859.83,1307.25,2021.3,1460.8,287.11,399.8,183.6,31964.3,3037.07,142.08,503.6,123.46,,,,,,959.9,,,,,,794.32,587.24,,299.77,,857.2360000000001
1989-03-02,860.68,1309.27,2039.7,1464.3,289.95,402.53,185.46,32073.73,3010.48,142.87,505.25,123.87,,,,,,958.9,,,,,,795.1,592.58,,302.77,,857.2360000000001
1989-03-03,871.1,1325.82,2059.2,1487.7,291.18,403.99,185.815,32000.1,3056.58,145.32,507.08,124.33,,,,,,969.8,,,,,,805.11,598.24,,304.06,,857.2360000000001
1989-03-04,871.1,1325.82,2059.2,1487.7,291.18,403.99,185.815,32000.1,3056.58,145.32,507.08,124.33,,,,,,969.8,,,,,,805.11,598.24,,304.06,,857.2360000000001
1989-03-05,871.1,1325.82,2059.2,1487.7,291.18,403.99,185.815,32000.1,3056.58,145.32,507.08,124.33,,,,,,969.8,,,,,,805.11,598.24,,304.06,,857.2360000000001
1989-03-06,879.28,1337.66,2072.8,1514.9,294.81,406.26,187.505,31876.86,3058.95,144.91,506.95,124.29,,,,,,985.0,,,,,,812.68,602.19,,307.93,,857.2360000000001
1989-03-07,878.31,1324.06,2083.5,1511.6,293.87,406.18,186.7,31937.94,3080.68,145.12,506.61,124.19,,,,,,985.2,,,,,,811.78,605.28,,306.98,,857.2360000000001
1989-03-08,872.83,1317.77,2083.3,1501.2,294.08,406.4,186.255,31837.66,3058.65,144.46,506.24,124.09,,,,,,982.7,,,,,,806.72,605.25,,307.2,,857.2360000000001
1989-03-09,873.66,1319.42,2075.9,1503.2,293.93,405.67,185.35,31656.45,3062.79,146.16,503.13,123.34,,,,,,986.3,,,,,,807.49,603.09,,307.18,,857.2360000000001
1989-03-10,870.96,1318.51,2085.1,1502.9,292.88,405.9,184.995,31701.78,3046.81,146.72,501.94,123.05,,,,,,986.0,,,,,,804.99,605.8,,306.1,,857.2360000000001
1989-03-11,870.96,1318.51,2085.1,1502.9,292.88,405.9,184.995,31701.78,3046.81,146.72,501.94,123.05,,,,,,986.0,,,,,,804.99,605.8,,306.1,,857.2360000000001
1989-03-12,870.96,1318.51,2085.1,1502.9,292.88,405.9,184.995,31701.78,3046.81,146.72,501.94,123.05,,,,,,986.0,,,,,,804.99,605.8,,306.1,,857.2360000000001
1989-03-13,872.52,1313.55,2103.0,1497.6,295.32,406.56,185.88,31552.96,3029.89,146.04,501.55,122.95,,,,,,985.2,,,,,,806.43,613.63,,308.68,,857.2360000000001
1989-03-14,876.31,1329.5,2125.7,1505.6,295.14,406.01,185.355,31724.35,3034.79,146.44,503.91,123.52,,,,,,987.4,,,,,,809.93,620.16,,308.51,,857.2360000000001
1989-03-15,881.84,1334.75,2121.2,1509.1,296.67,406.98,185.365,32100.48,3095.91,147.94,506.95,124.28,,,,,,990.2,,,,,,815.05,618.94,,310.13,,857.2360000000001
1989-03-16,882.9,1323.64,2112.6,1511.9,299.44,409.51,187.135,32098.24,3150.85,149.7,507.62,124.48,,,,,,991.5,,,,,,816.02,616.43,,313.03,,857.2360000000001
1989-03-17,879.88,1322.69,2073.1,1512.3,292.69,403.84,182.01,32021.01,3136.94,150.21,500.19,122.66,,,,,,991.4,,,,,,813.24,604.91,,305.99,,857.2360000000001
1989-03-18,879.88,1322.69,2073.1,1512.3,292.69,403.84,182.01,32021.01,3136.94,150.21,500.19,122.66,,,,,,991.4,,,,,,813.24,604.91,,305.99,,857.2360000000001
1989-03-19,879.88,1322.69,2073.1,1512.3,292.69,403.84,182.01,32021.01,3136.94,150.21,500.19,122.66,,,,,,991.4,,,,,,813.24,604.91,,305.99,,857.2360000000001
1989-03-20,853.38,1303.36,2053.6,1494.9,289.92,398.5,179.875,31654.8,3046.73,150.85,493.55,121.04,,,,,,982.9,,,,,,789.09,599.22,,303.1,,857.2360000000001
1989-03-21,874.93,1303.28,2072.2,1500.4,291.33,401.77,182.04,31654.8,3056.43,149.93,496.66,121.79,,,,,,985.7,,,,,,809.02,604.66,,304.58,,857.2360000000001
1989-03-22,874.77,1303.67,2048.6,1505.5,290.49,400.57,180.59,31443.24,3037.05,149.94,493.81,121.08,,,,,,988.4,,,,,,808.87,597.79,,303.7,,857.2360000000001
1989-03-23,875.44,1306.77,2057.0,1506.3,288.98,400.94,181.04,31588.66,3049.62,150.18,495.91,121.59,,,,,,990.2,,,,,,809.49,600.25,,302.12,,857.2360000000001
1989-03-24,875.9,1306.77,2057.0,1506.3,288.98,400.94,181.04,31568.52,3049.62,150.19,494.12,121.16,,,,,,990.2,,,,,,810.75,600.25,,302.12,,857.2360000000001
1989-03-25,875.9,1306.77,2057.0,1506.3,288.98,400.94,181.04,31568.52,3049.62,150.19,494.12,121.16,,,,,,990.2,,,,,,810.75,600.25,,302.12,,857.2360000000001
1989-03-26,875.9,1306.77,2057.0,1506.3,288.98,400.94,181.04,31568.52,3049.62,150.19,494.12,121.16,,,,,,990.2,,,,,,810.75,600.25,,302.12,,857.2360000000001
1989-03-27,873.69,1306.77,2057.0,1506.3,290.57,400.56,181.145,31512.4,3049.62,151.22,491.24,120.46,,,,,,990.2,,,,,,808.71,600.25,,303.98,,857.2360000000001
1989-03-28,875.62,1306.47,2070.5,1515.0,291.59,402.6,182.015,32306.36,3033.03,150.83,497.52,122.0,,,,,,992.4,,,,,,810.49,604.17,,305.06,,857.2360000000001
1989-03-29,880.18,1309.26,2071.7,1524.8,292.35,403.7,183.34,32737.28,3032.98,151.06,500.01,122.61,,,,,,996.6,,,,,,814.71,604.5,,305.86,,857.2360000000001
1989-03-30,882.0,1315.47,2049.4,1520.5,292.52,404.56,184.365,32826.13,2980.76,152.32,500.84,122.83,,,,,,994.7,,,,,,816.39,598.04,,306.08,,857.2360000000001
1989-03-31,883.82,1322.66,2075.0,1527.7,294.87,406.73,185.87,32838.68,3004.98,155.99,503.41,123.5,,,,,,998.1,,,,,,818.08,605.5,,308.54,,851.5169999999997
1989-04-01,883.82,1322.66,2075.0,1527.7,294.87,406.73,185.87,32838.68,3004.98,155.99,503.41,123.5,,,,,,998.1,,,,,,818.08,605.5,,308.54,,851.5169999999997
1989-04-02,883.82,1322.66,2075.0,1527.7,294.87,406.73,185.87,32838.68,3004.98,155.99,503.41,123.5,,,,,,998.1,,,,,,818.08,605.5,,308.54,,851.5169999999997
1989-04-03,891.11,1344.35,2079.6,1545.5,296.39,407.65,185.83,33042.07,2987.21,157.18,505.79,124.08,,,,,,1005.1,,,,,,824.83,609.46,,310.21,,851.5169999999997
1989-04-04,892.13,1339.79,2082.8,1548.5,295.31,407.18,185.535,33312.25,2991.96,158.7,510.37,125.2,,,,,,1005.5,,,,,,825.78,610.4,,309.22,,851.5169999999997
1989-04-05,893.29,1348.8,2078.2,1558.1,296.24,408.3,186.09,33360.79,2991.96,160.44,510.88,125.34,,,,,,1009.2,,,,,,826.84,609.05,,310.2,,851.5169999999997
1989-04-06,889.88,1345.5,2052.5,1570.9,295.29,408.2,186.2,32995.78,3015.51,159.92,505.77,124.08,,,,,,1018.7,,,,,,823.69,601.53,,309.21,,851.5169999999997
1989-04-07,891.2,1348.02,2045.7,1569.5,297.16,410.71,188.4,33185.05,3024.09,159.36,506.27,124.2,,,,,,1018.0,,,,,,824.91,599.51,,311.16,,851.5169999999997
1989-04-08,891.2,1348.02,2045.7,1569.5,297.16,410.71,188.4,33185.05,3024.09,159.36,506.27,124.2,,,,,,1018.0,,,,,,824.91,599.51,,311.16,,851.5169999999997
1989-04-09,891.2,1348.02,2045.7,1569.5,297.16,410.71,188.4,33185.05,3024.09,159.36,506.27,124.2,,,,,,1018.0,,,,,,824.91,599.51,,311.16,,851.5169999999997
1989-04-10,895.58,1359.22,2025.0,1584.8,297.11,411.14,189.275,32999.02,3021.43,161.38,503.45,123.53,,,,,,1025.8,,,,,,828.97,593.47,,311.15,,851.5169999999997
1989-04-11,899.74,1369.35,2031.2,1588.5,298.49,413.54,190.91,33249.58,3026.0,164.06,505.63,124.09,,,,,,1028.5,,,,,,832.82,595.31,,312.6,,851.5169999999997
1989-04-12,902.61,1381.66,2033.0,1582.2,298.99,415.68,192.53,33256.45,3060.16,165.84,505.18,124.0,,,,,,1024.7,,,,,,835.47,595.82,,313.12,,851.5169999999997
1989-04-13,902.29,1387.76,2028.7,1587.9,296.4,413.86,191.825,33063.94,3079.15,169.91,504.6,123.88,,,,,,1028.6,,,,,,835.67,594.56,,310.44,,851.5169999999997
1989-04-14,904.91,1384.03,2053.6,1576.5,301.36,417.68,194.63,33150.44,3082.71,172.69,507.63,124.66,,,,,,1027.9,,,,,,838.09,601.84,,315.64,,851.5169999999997
